dt,sido_cd,sido_nm,home_sido_cd,home_sido_nm,age_cd,sex_cd,cnt_aprx
20190812,29,광주광역시,36,세종특별자치시,NULL,NULL,1807
20190812,45,전라북도,47,경상북도,NULL,NULL,20498
20190812,47,경상북도,29,광주광역시,NULL,NULL,12579
20190812,36,세종특별자치시,27,대구광역시,NULL,NULL,2360
20190812,43,충청북도,26,부산광역시,NULL,NULL,16220
20190812,43,충청북도,50,제주특별자치도,NULL,NULL,3117
20190812,44,충청남도,29,광주광역시,NULL,NULL,24430
20190812,47,경상북도,50,제주특별자치도,NULL,NULL,3235
20190812,48,경상남도,26,부산광역시,NULL,NULL,93252
20190812,27,대구광역시,36,세종특별자치시,NULL,NULL,2260
20190812,28,인천광역시,41,경기도,NULL,NULL,255362
20190812,28,인천광역시,42,강원도,NULL,NULL,26828
20190812,36,세종특별자치시,31,울산광역시,NULL,NULL,725
20190812,42,강원도,31,울산광역시,NULL,NULL,14191
20190812,42,강원도,36,세종특별자치시,NULL,NULL,9852
20190812,44,충청남도,41,경기도,NULL,NULL,275573
20190812,11,서울특별시,31,울산광역시,NULL,NULL,19632
20190812,27,대구광역시,48,경상남도,NULL,NULL,28583
20190812,28,인천광역시,50,제주특별자치도,NULL,NULL,6358
20190812,29,광주광역시,31,울산광역시,NULL,NULL,1716
20190812,30,대전광역시,31,울산광역시,NULL,NULL,3632
20190812,36,세종특별자치시,48,경상남도,NULL,NULL,2325
20190812,42,강원도,27,대구광역시,NULL,NULL,37832
20190812,44,충청남도,26,부산광역시,NULL,NULL,16574
20190812,44,충청남도,50,제주특별자치도,NULL,NULL,4035
20190812,48,경상남도,50,제주특별자치도,NULL,NULL,3676
20190812,11,서울특별시,30,대전광역시,NULL,NULL,49556
20190812,26,부산광역시,36,세종특별자치시,NULL,NULL,4004
20190812,27,대구광역시,41,경기도,NULL,NULL,50007
20190812,27,대구광역시,42,강원도,NULL,NULL,6319
20190812,31,울산광역시,50,제주특별자치도,NULL,NULL,881
20190812,36,세종특별자치시,41,경기도,NULL,NULL,21709
20190812,41,경기도,29,광주광역시,NULL,NULL,35218
20190812,42,강원도,41,경기도,NULL,NULL,711003
20190812,43,충청북도,28,인천광역시,NULL,NULL,37976
20190812,45,전라북도,27,대구광역시,NULL,NULL,26869
20190812,47,경상북도,28,인천광역시,NULL,NULL,29839
20190812,48,경상남도,48,경상남도,NULL,NULL,2
20190812,11,서울특별시,28,인천광역시,NULL,NULL,8673
20190812,26,부산광역시,29,광주광역시,NULL,NULL,16396
20190812,28,인천광역시,27,대구광역시,NULL,NULL,19449
20190812,29,광주광역시,28,인천광역시,NULL,NULL,7487
20190812,30,대전광역시,28,인천광역시,NULL,NULL,12045
20190812,31,울산광역시,30,대전광역시,NULL,NULL,3891
20190812,44,충청남도,27,대구광역시,NULL,NULL,19895
20190812,45,전라북도,41,경기도,NULL,NULL,165027
20190812,45,전라북도,42,강원도,NULL,NULL,8224
20190812,48,경상남도,27,대구광역시,NULL,NULL,94754
20190812,11,서울특별시,NULL,NULL,30,NULL,107392
20190812,28,인천광역시,NULL,NULL,40,NULL,162139
20190812,29,광주광역시,NULL,NULL,0,NULL,4644
20190812,41,경기도,NULL,NULL,60,NULL,89419
20190812,42,강원도,NULL,NULL,70,NULL,173660
20190812,44,충청남도,NULL,NULL,10,NULL,69718
20190812,44,충청남도,NULL,NULL,40,NULL,172124
20190812,45,전라북도,NULL,NULL,50,NULL,124899
20190812,48,경상남도,NULL,NULL,0,NULL,18518
20190812,50,제주특별자치도,NULL,NULL,0,NULL,11595
20190812,27,대구광역시,NULL,NULL,10,NULL,21554
20190812,27,대구광역시,NULL,NULL,50,NULL,49596
20190812,30,대전광역시,NULL,NULL,20,NULL,39168
20190812,36,세종특별자치시,NULL,NULL,0,NULL,1183
20190812,43,충청북도,NULL,NULL,60,NULL,96563
20190812,44,충청남도,NULL,NULL,0,NULL,24692
20190812,45,전라북도,NULL,NULL,70,NULL,66927
20190812,11,서울특별시,NULL,NULL,NULL,NULL,711039
20190812,31,울산광역시,27,대구광역시,NULL,NULL,25802
20190812,48,경상남도,41,경기도,NULL,NULL,121391
20190812,26,부산광역시,43,충청북도,NULL,NULL,13602
20190812,26,부산광역시,45,전라북도,NULL,NULL,12588
20190812,27,대구광역시,30,대전광역시,NULL,NULL,9519
20190812,28,인천광역시,31,울산광역시,NULL,NULL,7127
20190812,30,대전광역시,11,서울특별시,NULL,NULL,59003
20190812,36,세종특별자치시,28,인천광역시,NULL,NULL,4545
20190812,42,강원도,28,인천광역시,NULL,NULL,120898
20190812,43,충청북도,29,광주광역시,NULL,NULL,8829
20190812,43,충청북도,31,울산광역시,NULL,NULL,7903
20190812,46,전라남도,47,경상북도,NULL,NULL,23623
20190812,48,경상남도,31,울산광역시,NULL,NULL,38484
20190812,42,강원도,NULL,NULL,NULL,1,902901
20190812,28,인천광역시,NULL,NULL,NULL,NULL,817805
20190812,31,울산광역시,43,충청북도,NULL,NULL,4402
20190812,31,울산광역시,45,전라북도,NULL,NULL,2641
20190812,42,강원도,48,경상남도,NULL,NULL,28613
20190812,44,충청남도,11,서울특별시,NULL,NULL,213556
20190812,48,경상남도,46,전라남도,NULL,NULL,37468
20190812,50,제주특별자치도,28,인천광역시,NULL,NULL,16047
20190812,30,대전광역시,NULL,NULL,NULL,1,146986
20190812,31,울산광역시,NULL,NULL,NULL,2,67423
20190812,47,경상북도,NULL,NULL,NULL,2,390709
20190812,36,세종특별자치시,NULL,NULL,NULL,1,43345
20190812,50,제주특별자치도,NULL,NULL,NULL,1,169112
20190812,42,강원도,NULL,NULL,NULL,2,867549
20190812,30,대전광역시,NULL,NULL,NULL,NULL,261824
20190812,26,부산광역시,NULL,NULL,NULL,NULL,577610
20190812,50,제주특별자치도,NULL,NULL,NULL,NULL,349609
20190812,11,서울특별시,44,충청남도,NULL,NULL,74082
20190812,11,서울특별시,46,전라남도,NULL,NULL,45309
20190812,26,부산광역시,41,경기도,NULL,NULL,112089
20190812,28,인천광역시,11,서울특별시,NULL,NULL,282537
20190812,28,인천광역시,36,세종특별자치시,NULL,NULL,7891
20190812,29,광주광역시,44,충청남도,NULL,NULL,6771
20190812,29,광주광역시,46,전라남도,NULL,NULL,55985
20190812,30,대전광역시,44,충청남도,NULL,NULL,20968
20190812,30,대전광역시,46,전라남도,NULL,NULL,8294
20190812,44,충청남도,31,울산광역시,NULL,NULL,7241
20190812,44,충청남도,36,세종특별자치시,NULL,NULL,7884
20190812,48,경상남도,11,서울특별시,NULL,NULL,96158
20190812,48,경상남도,36,세종특별자치시,NULL,NULL,5557
20190812,50,제주특별자치도,48,경상남도,NULL,NULL,18126
20190812,26,부산광역시,30,대전광역시,NULL,NULL,15809
20190812,27,대구광역시,44,충청남도,NULL,NULL,8242
20190812,27,대구광역시,46,전라남도,NULL,NULL,6263
20190812,36,세종특별자치시,44,충청남도,NULL,NULL,4171
20190812,36,세종특별자치시,46,전라남도,NULL,NULL,2230
20190812,42,강원도,44,충청남도,NULL,NULL,52652
20190812,42,강원도,46,전라남도,NULL,NULL,14417
20190812,47,경상북도,41,경기도,NULL,NULL,184033
20190812,27,대구광역시,NULL,NULL,NULL,NULL,293807
20190812,30,대전광역시,43,충청북도,NULL,NULL,5264
20190812,30,대전광역시,45,전라북도,NULL,NULL,10791
20190812,41,경기도,42,강원도,NULL,NULL,66443
20190812,46,전라남도,36,세종특별자치시,NULL,NULL,6184
20190812,50,제주특별자치도,47,경상북도,NULL,NULL,11456
20190812,11,서울특별시,27,대구광역시,NULL,NULL,49104
20190812,26,부산광역시,47,경상북도,NULL,NULL,59592
20190812,29,광주광역시,27,대구광역시,NULL,NULL,3939
20190812,41,경기도,30,대전광역시,NULL,NULL,51066
20190812,46,전라남도,42,강원도,NULL,NULL,9911
20190812,11,서울특별시,NULL,NULL,0,NULL,17188
20190812,36,세종특별자치시,NULL,NULL,30,NULL,13988
20190812,42,강원도,NULL,NULL,40,NULL,373417
20190812,43,충청북도,NULL,NULL,10,NULL,37567
20190812,50,제주특별자치도,NULL,NULL,70,NULL,22635
20190812,26,부산광역시,NULL,NULL,0,NULL,13683
20190812,28,인천광역시,NULL,NULL,0,NULL,12793
20190812,36,세종특별자치시,NULL,NULL,70,NULL,7211
20190812,45,전라북도,NULL,NULL,30,NULL,93469
20190812,45,전라북도,NULL,NULL,NULL,1,336277
20190812,45,전라북도,NULL,NULL,NULL,2,283862
20190812,28,인천광역시,30,대전광역시,NULL,NULL,25742
20190812,36,세종특별자치시,42,강원도,NULL,NULL,1702
20190812,43,충청북도,30,대전광역시,NULL,NULL,13879
20190812,46,전라남도,27,대구광역시,NULL,NULL,26059
20190812,48,경상남도,30,대전광역시,NULL,NULL,24414
20190812,27,대구광역시,47,경상북도,NULL,NULL,64187
20190812,41,경기도,43,충청북도,NULL,NULL,60833
20190812,41,경기도,45,전라북도,NULL,NULL,50157
20190812,42,강원도,30,대전광역시,NULL,NULL,33730
20190812,43,충청북도,36,세종특별자치시,NULL,NULL,4262
20190812,46,전라남도,26,부산광역시,NULL,NULL,46205
20190812,46,전라남도,50,제주특별자치도,NULL,NULL,6440
20190812,47,경상북도,11,서울특별시,NULL,NULL,136567
20190812,47,경상북도,36,세종특별자치시,NULL,NULL,7711
20190812,41,경기도,NULL,NULL,NULL,1,376193
20190812,29,광주광역시,41,경기도,NULL,NULL,43497
20190812,42,강원도,26,부산광역시,NULL,NULL,28909
20190812,43,충청북도,43,충청북도,NULL,NULL,3
20190812,43,충청북도,45,전라북도,NULL,NULL,14474
20190812,45,전라북도,44,충청남도,NULL,NULL,37467
20190812,45,전라북도,46,전라남도,NULL,NULL,41808
20190812,47,경상북도,43,충청북도,NULL,NULL,38729
20190812,48,경상남도,45,전라북도,NULL,NULL,27848
20190812,26,부산광역시,NULL,NULL,40,NULL,111262
20190812,27,대구광역시,NULL,NULL,40,NULL,57976
20190812,44,충청남도,NULL,NULL,50,NULL,149429
20190812,46,전라남도,NULL,NULL,0,NULL,16883
20190812,46,전라남도,NULL,NULL,10,NULL,52296
20190812,47,경상북도,NULL,NULL,70,NULL,80756
20190812,48,경상남도,NULL,NULL,10,NULL,53149
20190812,48,경상남도,NULL,NULL,70,NULL,76937
20190812,44,충청남도,NULL,NULL,NULL,NULL,837684
20190812,46,전라남도,NULL,NULL,NULL,NULL,702540
20190812,42,강원도,NULL,NULL,NULL,NULL,1770450
20190812,26,부산광역시,NULL,NULL,70,NULL,42947
20190812,30,대전광역시,NULL,NULL,50,NULL,46804
20190812,45,전라북도,NULL,NULL,10,NULL,46192
20190812,28,인천광역시,NULL,NULL,NULL,1,418441
20190812,28,인천광역시,NULL,NULL,NULL,2,399365
20190812,30,대전광역시,NULL,NULL,NULL,2,114838
20190812,29,광주광역시,NULL,NULL,NULL,NULL,209108
20190812,31,울산광역시,29,광주광역시,NULL,NULL,2404
20190812,41,경기도,50,제주특별자치도,NULL,NULL,11035
20190812,44,충청남도,30,대전광역시,NULL,NULL,39607
20190812,46,전라남도,48,경상남도,NULL,NULL,61054
20190812,11,서울특별시,47,경상북도,NULL,NULL,58897
20190812,26,부산광역시,11,서울특별시,NULL,NULL,109169
20190812,29,광주광역시,26,부산광역시,NULL,NULL,6118
20190812,29,광주광역시,47,경상북도,NULL,NULL,3846
20190812,30,대전광역시,26,부산광역시,NULL,NULL,9414
20190812,30,대전광역시,47,경상북도,NULL,NULL,14236
20190812,30,대전광역시,50,제주특별자치도,NULL,NULL,1378
20190812,41,경기도,31,울산광역시,NULL,NULL,15065
20190812,41,경기도,36,세종특별자치시,NULL,NULL,14276
20190812,47,경상북도,30,대전광역시,NULL,NULL,29738
20190812,26,부산광역시,48,경상남도,NULL,NULL,81023
20190812,27,대구광역시,11,서울특별시,NULL,NULL,43795
20190812,36,세종특별자치시,11,서울특별시,NULL,NULL,19934
20190812,41,경기도,27,대구광역시,NULL,NULL,41577
20190812,41,경기도,48,경상남도,NULL,NULL,45070
20190812,42,강원도,11,서울특별시,NULL,NULL,573074
20190812,44,충청남도,42,강원도,NULL,NULL,17113
20190812,28,인천광역시,NULL,NULL,60,NULL,91092
20190812,31,울산광역시,NULL,NULL,40,NULL,30830
20190812,41,경기도,NULL,NULL,50,NULL,111129
20190812,42,강원도,NULL,NULL,10,NULL,159896
20190812,47,경상북도,NULL,NULL,NULL,NULL,824560
20190812,43,충청북도,NULL,NULL,NULL,NULL,625849
20190812,45,전라북도,NULL,NULL,NULL,NULL,620139
20190812,29,광주광역시,NULL,NULL,40,NULL,44157
20190812,30,대전광역시,NULL,NULL,70,NULL,26036
20190812,31,울산광역시,NULL,NULL,30,NULL,30154
20190812,41,경기도,NULL,NULL,20,NULL,100258
20190812,45,전라북도,NULL,NULL,60,NULL,83644
20190812,48,경상남도,NULL,NULL,NULL,NULL,713611
20190812,26,부산광역시,NULL,NULL,30,NULL,110141
20190812,28,인천광역시,NULL,NULL,50,NULL,138254
20190812,30,대전광역시,NULL,NULL,30,NULL,46120
20190812,30,대전광역시,NULL,NULL,40,NULL,51985
20190812,36,세종특별자치시,NULL,NULL,50,NULL,14152
20190812,42,강원도,NULL,NULL,0,NULL,52097
20190812,43,충청북도,NULL,NULL,30,NULL,91218
20190812,45,전라북도,NULL,NULL,0,NULL,15154
20190812,46,전라남도,NULL,NULL,20,NULL,79975
20190812,48,경상남도,NULL,NULL,60,NULL,94104
20190812,43,충청북도,NULL,NULL,NULL,1,350944
20190812,26,부산광역시,NULL,NULL,NULL,2,281373
20190812,29,광주광역시,NULL,NULL,NULL,2,93629
20190812,48,경상남도,NULL,NULL,NULL,2,333145
20190812,46,전라남도,NULL,NULL,NULL,2,330940
20190812,27,대구광역시,31,울산광역시,NULL,NULL,17993
20190812,45,전라북도,36,세종특별자치시,NULL,NULL,7804
20190812,44,충청남도,NULL,NULL,NULL,1,444639
20190812,28,인천광역시,44,충청남도,NULL,NULL,38417
20190812,28,인천광역시,46,전라남도,NULL,NULL,18661
20190812,44,충청남도,46,전라남도,NULL,NULL,21559
20190812,45,전라북도,26,부산광역시,NULL,NULL,22636
20190812,45,전라북도,50,제주특별자치도,NULL,NULL,2581
20190812,46,전라남도,29,광주광역시,NULL,NULL,53887
20190812,47,경상북도,31,울산광역시,NULL,NULL,21457
20190812,48,경상남도,44,충청남도,NULL,NULL,24289
20190812,50,제주특별자치도,30,대전광역시,NULL,NULL,9270
20190812,26,부산광역시,42,강원도,NULL,NULL,10123
20190812,43,충청북도,44,충청남도,NULL,NULL,37060
20190812,43,충청북도,46,전라남도,NULL,NULL,9027
20190812,45,전라북도,29,광주광역시,NULL,NULL,45183
20190812,46,전라남도,31,울산광역시,NULL,NULL,12360
20190812,47,경상북도,44,충청남도,NULL,NULL,31085
20190812,41,경기도,11,서울특별시,NULL,NULL,85297
20190812,42,강원도,42,강원도,NULL,NULL,8
20190812,43,충청북도,47,경상북도,NULL,NULL,31080
20190812,45,전라북도,48,경상남도,NULL,NULL,31627
20190812,11,서울특별시,29,광주광역시,NULL,NULL,40457
20190812,30,대전광역시,29,광주광역시,NULL,NULL,9001
20190812,31,울산광역시,11,서울특별시,NULL,NULL,21728
20190812,45,전라북도,30,대전광역시,NULL,NULL,26890
20190812,26,부산광역시,NULL,NULL,60,NULL,51219
20190812,41,경기도,NULL,NULL,0,NULL,23065
20190812,50,제주특별자치도,NULL,NULL,60,NULL,25969
20190812,11,서울특별시,NULL,NULL,50,NULL,106821
20190812,29,광주광역시,NULL,NULL,70,NULL,18683
20190812,30,대전광역시,NULL,NULL,60,NULL,29335
20190812,43,충청북도,NULL,NULL,0,NULL,13285
20190812,46,전라남도,NULL,NULL,50,NULL,143395
20190812,43,충청북도,11,서울특별시,NULL,NULL,149611
20190812,45,전라북도,31,울산광역시,NULL,NULL,7040
20190812,47,경상북도,46,전라남도,NULL,NULL,16415
20190812,46,전라남도,41,경기도,NULL,NULL,163087
20190812,27,대구광역시,NULL,NULL,70,NULL,23362
20190812,29,광주광역시,NULL,NULL,30,NULL,38408
20190812,31,울산광역시,NULL,NULL,70,NULL,13152
20190812,43,충청북도,NULL,NULL,50,NULL,135236
20190812,43,충청북도,NULL,NULL,70,NULL,73227
20190812,31,울산광역시,42,강원도,NULL,NULL,2882
20190812,42,강원도,47,경상북도,NULL,NULL,51288
20190812,46,전라남도,44,충청남도,NULL,NULL,30696
20190812,46,전라남도,46,전라남도,NULL,NULL,5
20190812,11,서울특별시,NULL,NULL,20,NULL,115458
20190812,27,대구광역시,NULL,NULL,0,NULL,6221
20190812,28,인천광역시,NULL,NULL,20,NULL,125315
20190812,29,광주광역시,NULL,NULL,10,NULL,15634
20190812,41,경기도,NULL,NULL,10,NULL,71263
20190812,44,충청남도,NULL,NULL,20,NULL,89530
20190812,44,충청남도,NULL,NULL,30,NULL,135480
20190812,47,경상북도,NULL,NULL,20,NULL,94503
20190812,11,서울특별시,NULL,NULL,NULL,2,354647
20190812,27,대구광역시,NULL,NULL,NULL,2,134514
20190812,50,제주특별자치도,NULL,NULL,NULL,2,180497
20190812,31,울산광역시,NULL,NULL,60,NULL,18196
20190812,45,전라북도,NULL,NULL,40,NULL,127922
20190812,46,전라남도,NULL,NULL,30,NULL,104530
20190812,50,제주특별자치도,NULL,NULL,20,NULL,57688
20190812,50,제주특별자치도,NULL,NULL,40,NULL,77095
20190812,29,광주광역시,NULL,NULL,NULL,1,115479
20190812,41,경기도,NULL,NULL,NULL,2,351516
20190812,31,울산광역시,NULL,NULL,NULL,1,85196
20190812,36,세종특별자치시,NULL,NULL,NULL,2,29654
20190812,47,경상북도,NULL,NULL,NULL,1,433851
20190812,11,서울특별시,NULL,NULL,70,NULL,90958
20190812,28,인천광역시,NULL,NULL,10,NULL,55357
20190812,43,충청북도,NULL,NULL,20,NULL,54487
20190812,46,전라남도,NULL,NULL,70,NULL,70821
20190812,46,전라남도,NULL,NULL,NULL,1,371600
20190812,48,경상남도,NULL,NULL,NULL,1,380465
20190812,11,서울특별시,NULL,NULL,60,NULL,85183
20190812,26,부산광역시,NULL,NULL,20,NULL,112344
20190812,27,대구광역시,NULL,NULL,30,NULL,57059
20190812,27,대구광역시,NULL,NULL,60,NULL,29629
20190812,30,대전광역시,NULL,NULL,10,NULL,17588
20190812,31,울산광역시,NULL,NULL,50,NULL,27107
20190812,41,경기도,NULL,NULL,70,NULL,90983
20190812,42,강원도,NULL,NULL,20,NULL,211080
20190812,47,경상북도,NULL,NULL,50,NULL,148950
20190812,50,제주특별자치도,NULL,NULL,50,NULL,46609
20190812,11,서울특별시,48,경상남도,NULL,NULL,58614
20190812,27,대구광역시,43,충청북도,NULL,NULL,8317
20190812,27,대구광역시,45,전라북도,NULL,NULL,5066
20190812,29,광주광역시,48,경상남도,NULL,NULL,6965
20190812,30,대전광역시,48,경상남도,NULL,NULL,12485
20190812,43,충청북도,27,대구광역시,NULL,NULL,29532
20190812,47,경상북도,27,대구광역시,NULL,NULL,96315
20190812,11,서울특별시,NULL,NULL,40,NULL,118228
20190812,27,대구광역시,NULL,NULL,20,NULL,48411
20190812,29,광주광역시,NULL,NULL,60,NULL,20883
20190812,31,울산광역시,NULL,NULL,0,NULL,3372
20190812,42,강원도,NULL,NULL,60,NULL,205069
20190812,47,경상북도,NULL,NULL,0,NULL,24287
